Like Count,Post Date,Comment Count,Hashtags,content
1618,2023-10-03 12:52:11,21,"['黃金抗氧化參數', '色修精華', '修麗可', 'skinceuticals', 'no1頂級科學護膚研究室', '全球8500位皮膚美學專科醫師指定', '尋找肌膚逆齡方程式', 'ce抗氧化精華', '色修精華']","前兩周去韓國出差，在台灣機場買東西時，正在跟櫃姐看東西，隔壁不是服務我的櫃姐說對不起打擾一下，我只想跟妳說妳本人皮膚保養得很好。 
 
遇到這種誇獎我都會很回對方：謝謝你，錢砸出來的。 
 
因為我真的是用錢砸各種來的。最近收到網友留言：我看妳都靠醫美哪是保養，葉配保養品個屁 
 
喔好啊那你去打電波拉皮然後回家每天什麼也不擦或都拿自己的尿擦臉，我看你皮膚會怎樣哈哈哈哈哈阿~ 
 
沒關係就用緊到不行的皮膚，來快樂面對網友的指教~ 
 
今天參加SkinCeuticals修麗可在新光三越A11的快閃店活動，這個紅透大江南北的全球No.1頂級科學護膚品牌 ，本來只能在momo和全台配合的醫美診所買到，現在可以百貨公司實體摸到喔!! 
 
修麗可把頂級醫美診所同款高階AI肌膚檢測儀直接搬到現場，可以預約免費肌膚檢測，拿到一組修麗可經典抗氧組合：CE精華4ml＋色修精華4ml (兩支最經典的產品!!價值$1,162之外，還有專業美容師提供一對一諮詢，檢測完可以獲得電子版專屬肌膚報告讓你更了解自己的肌膚狀況，報告裡面當然會有給你建議的修麗可產品我覺得沒用過現場沒買沒關係，就先去了解，拿回家用了真的有感再衝去買都OK!!!!賺錢大家都辛苦，當然要買有感的產品！ 
 
修麗可的精華非常多，如果都不認識，那就是先看CE精華!!這支是修麗可的開山闢祖!!!!大概是走進鼎泰豐那就先點小籠包就對了~ 
 
創辦人Dr. Pinnell (美國杜克大學皮膚科教授) 他領先提出想抗老先抗氧化這概念，然後發現維他命C對抗氧化很有用，但偏偏他很難搞，非常難被皮膚吸收。就看的到吃不到!!!!他研究很久之後發明了這個專利成分組合 #黃金抗氧化參數，是他找出這個完美的數字比例：精純萃取左型維他命C X 黃金濃度15% X 最佳酸鹼度pH<3.5，可以高效抗氧化，抵禦肌膚外在傷害，強化膠原蛋白協同作用 ，再搭配1%維他命E加速修護和0.5%阿魏酸，偕同作用全面提升維他命C的抗氧化功效
 
把抗氧化的火力直接暴力放大8倍!!!!!!促進皮下膠原蛋白合成，給我緊起來!!!!! 
 
這罐成分到配方思路受到非常多皮膚科醫生的認可，我測試了好一陣子，反正我這人也經常潛水快艇衝浪這些或晚睡，其實刻意沒抗老幾天那種紋路感會馬上出來，畢竟我已經是個阿姨了，但這罐擦下去兩周吧，那種緊緻感是很明確的!!!!!難怪它真的紅遍大江南北!! 

活動現場見到品牌本人，我馬上說：靠你皮膚也太好!!!!你用啥!!!!! 他說：CE 哈哈哈哈哈哈哈哈哈哈哈 (我沒客套也沒捧覽趴哈哈哈 我真的超愛觀察人的皮膚)

我在現場有做抗氧化實驗，分別將CE精華和他牌維他命C精華滴進碘酒內，結果滴CE精華那一邊的碘酒，直接轉成透明色!!!!但另一邊完全沒變色，因為氧化還原反應，碘酒從褐色變透明色，可見CE精華的抗氧化功能有多強!!!
 
不過這罐我建議就是開了火速給他用完，不要在那龜速用，因為左型維他命C從一出廠(還不是開封)開始它的活性會開始衰弱，就是以活跳跳海鮮姿態來看待它! 
 
還有一支明星商品 #色修精華
複合植物萃取搭配玻尿酸，讓它可以高效鎮靜舒緩、退紅、保濕

這款真的是很難解釋的產品哈哈哈哈，他不是簡單的美白這樣一言以蔽之。 
 
他是針對痘痘引起的紅 
過敏恢復時期的那種小紅跟後期的可能性小暗沉很有效果 
 
不是單純的去<美白整張臉> 
代理商中有一個人臉很常紅紅的，他用了很有感推薦我後我才開始用。結果我也很愛用 
 
除此之外修麗可還提出整合式保養，可以日常使用也可以結合科學美容，現場有幫大家搭配三大科學美容：淡斑煥白、拉提緊緻、撫紋保濕的產品推薦，科學美容後都可以搭配修麗可的產品，達到增強並延長科學美容的效果！

在快閃店消費當然有些好處，不然幹嘛去哈哈哈哈哈哈
10/3-10/23 全台第一家修麗可快閃店就在台北新光三越A11北大門1F

現場推出很多優惠和各種門檻的贈品！ 消費滿額 除了可獲得修麗可產品組合外，還有機會領取一張免費皮膚管理諮詢的兌換券 ，洽詢完之後可針對肌膚問題做客製化的課程優惠，但是限量喔
 
●買任一抗氧化系列+其他產品任一支：即享經典抗氧全面修護組，價值$1,937 (CE精華4ml+淨膚淡斑發光精華高濃縮版4ml+AGE普拉斯鏈活膚緊緻霜3ml+極致保濕防曬隔離乳3ml)

●買任一抗氧化系列+其他產品任兩支：再享修麗可經典皮革手提袋 
 
●現場消費滿$20,000：再享 白水晶塑顏按摩儀 
 
●現場消費滿$30,000：再享 醫美診所皮膚管理諮詢&驚喜禮遇+修麗可經典旅行組 ，總價值$3,759 (PCF無瑕煥白抗氧化精華4ml+淨膚淡斑發光精華高濃縮版4ml+2:4:2 三重潤澤彈嫩修復霜3ml)
 
#修麗可 #SkinCeuticals #No1頂級科學護膚研究室 #全球8500位皮膚美學專科醫師指定 #尋找肌膚逆齡方程式 #CE抗氧化精華 #色修精華"
5188,2023-10-01 12:56:30,86,[],"胖皮身為完全不叫 連貓都打不過的小廢物

養他這幾年來
我最大的疑問就是

為什麼她有時候會盯著一個空無一物的地方持續低吠

我從一開始很害怕
到現在只能安慰自己肯定是財神爺來了哈哈哈哈哈哈

但我這好奇的死個性又覺得是不是該找寵物三太子Leslie問胖皮到底看到什麼？！？！還是說問了我會崩潰哈哈哈哈哈哈哈哈

我知道有人說可能是蟑螂之類的東西

馬的我全家擺滿很有效果的一個殺蟑螂東西（該不會以為我要業配了）

很少有蟑螂啦！！"
3469,2023-09-30 12:47:47,33,"['5d玻尿酸小銀管', '5d玻尿酸小粉管', '5d玻尿酸小銀管', '5d玻尿酸小粉管', '妮維雅', '護唇專家']","我在認識人的時候腦袋非常容易自動根據特色來歸納一個人，有些特色很有趣，像我有一個鐵粉美女，他手指特美，又超愛史萊哲林(?)，這就會成為我想到這個的hashtag 
 
然後我最近認識一個女的，我前陣子有提到他，他就覺得一些男的在追他，他一副很困擾的樣子。但我仔細一聽，靠北根本只是客戶催檔案好嗎!!!!!!!!!! 
 
然後這女的先不論美醜，他就是嘴唇特乾，還會有超大一片白色死皮，所以我這人對他的hashtag就是嘴巴有夠乾的花癡。 
 
我真的想說大姊你要不要先擦個護唇膏，不要騷擾可憐的男客戶!!!!!!!!那些男客戶真的需要去安太歲!!!!到底為何催檔案要被誤會成愛啦哈哈哈哈哈哈! 
 
今天介紹我已經測試一個月的乾媽，相當好用也價錢超級可愛~希望花癡能自己去購買來擦然後好好給客戶檔案。就是妮維雅5D玻尿酸修護精華潤唇膏!! 
 
有夠好用!!!!!我用了一個多月了超級滿意!!!!嘴巴就是很直白的變潤嫩的欠喇機lip!!!!!!很像精油溶到嘴唇上面，超級舒服，不黏膩而是高級的滑嫩精油!!! 
胖胖的圓柱體，擦到嘴巴也非常舒適!!! 
 
上週去韓國出差，出發的時後在台灣機場先忍不住在免稅店逛了起來，買了一隻很貴很貴的精品護唇膏要價1100多，但我怎麼擦怎麼一直出現死皮(這應該是用到合成酯會造成這種狀況)，而且超級不潤，我還給朋友擦，他也說好乾好乾 
 
我最後嘴巴實在太多不停冒出來的死皮，越擦越乾，我受不了，在路邊拿出妮維雅說:我真的是不如擦妮維雅!擦個兩三次死皮就停止出現了，嘴唇也真正感到保濕跟滋潤，而且是真潤不是假潤(我買過50支左右護唇膏，很能分辨什麼是真潤跟假潤) 
 
這支超強的妮維雅5D玻尿酸修護精華潤唇膏，添加醫美級成分5D玻尿酸嘴唇直接又彈又嫩，我嘴巴不是被1100的精品護唇膏搞到死皮不斷增生嗎?這就是我嘴巴皮膚被破壞的意思(我當年從書上讀到)，用了妮維雅急救狀況直接好轉，直接測試超有感~ 就是因為他還有加入超強的修護成分積雪草修護精萃，很多專櫃臉部保養品也都有放，而且成分是99%天然成分，還有經皮膚科醫師測試，敏感唇適用!!! 
 
一共出了兩色 ，有透明的 #5D玻尿酸小銀管 ，不管男生女生都可以隨時保養嘴唇，化妝台、包包各放一支非常方便，想到就拿起來擦，千萬不要每天早晚認真保養臉部卻獨漏嘴唇！
 
另外一色是裸透玫瑰 #5D玻尿酸小粉管 ，這隻有一點點潤色(真的很微)，還有沁涼舒緩配方，一絲絲涼涼的很舒服，尤其是日常淡妝或想要素顏擔心唇況不好，就可以用這支！
 
不管任何時刻都請好好保養嘴唇，因為這是一個完全不能藏，靠化妝也無法哈哈哈哈哈哈阿!尤其約會時更需要用，才能讓人看了想親啦!! 即使你想要擦其他口紅，也不要忘記妝前先用護唇膏打底，才可以有又彈又嫩的嘴唇，不會被霧面唇膏巴的很緊、唇紋全部一清二楚又一直有死皮。

趕快把妮維雅最新推出的5D玻尿酸修護精華潤唇膏帶回家，或送給你覺得嘴乾的朋友

#5D玻尿酸小銀管 #5D玻尿酸小粉管 #妮維雅 #護唇專家 @nivea_tw"
9269,2023-09-29 13:51:46,168,"['espoir', 'nikedunk']","早上忙完拍攝後，今天一人開車去遙遠的北海岸潛水，我算是正式第一次一人開車，因為之前旁邊總是會有人。 

我覺得今天正式成為新時代女性!!!!一路還能大唱歌一人ktv!!!我真的覺得自己很時髦哈哈哈哈哈哈哈哈哈哈哈，ㄧ人開車去潛水!!!恩我不愧是表弟妹的楷模，我一直以來都是這樣以新時代獨立女性的螢光幕形象在混跡網美圈，我從完全不會開車到今天一人開車去北海岸，這是很帥的事情吧~~我就是很帥的女性!我覺得我真的是表弟妹楷模啊~~~~~~~~~~~~ 

 

我這樣飄飄然自信滿滿地開到潛店旁邊的停車場時(就路邊那種)，入口處，一台車停得非常機八。就是讓入口變超窄比Rose的腰還要窄。 

入口呈現一種死亡90度的超窄小通道。 

 

我反覆開了三次，我!完!全!進!不!去!!!!我真的都要撞到那台車了!!!!!!!!!!!!!但我人又在馬路邊後面隨時有來車。如果我人在無人島我真的可以慢慢搞懂到底要怎樣進去，但我不是!!!我要崩潰了!!!!!!!!!!!!!!!!!!!! 

 

我二話不說直接把車丟在路邊(鄉下車不多) 

馬路狂奔一分鐘衝到 @52longdong  潛水店，阿看到我的教練在遊蕩 

 

馬上用老虎捕捉獵物姿態:你!!!你來救我!!!!!我車子進不去!!!!! 

教練弟弟很慌張地說:可是我全身濕濕的ㄟ(剛上岸貌) 

 

誰管你啊!!!!你他媽全裸我也不在乎!!!就是快點來救我!!!!!!!!!!!!!!!!!!! 

 

就這樣綁架教練到我車上(一路說他全身濕的會把我車子弄濕) 

 

不是，這種狀況，誰在乎濕不濕啦!!!!!!!!!!!就算我開的是麥拉倫，我也會沒差好嗎哈哈哈哈哈哈哈阿哈哈哈阿! 

 

弟弟教練很順利的把我的車子開進去死亡90度超窄通道，我猜想他應該覺得這客人煩死人了(他不知道我是誰，我沒有網紅特別待遇哈哈哈哈) 

 

沒想到我新時代女性的第一天，就是把車子丟在馬路邊跑去求救哈哈哈哈阿。 

 

然後回到家停車時，還微撞到我買給光仲的LEXUS哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 

 

我早上那段早安陽光真美好的的新時代女性我很棒那一段，如果是電影的話，就全部剪掉好了哈哈哈哈。 

中秋節快樂喔表弟妹 

圖文不符 今天太驚恐沒拍照

這是韓國espoir 

這裡超推得，可以自己做訂製打亮腮紅喔，又好拍好買

📍地址:首爾市麻浦區東橋洞148-14  1樓
 서울시 마포구 동교동 148-14 1층
⏱營業時間: 11:30~20:30

個人訂製產品
1.多功能打亮液  售價韓幣23,000元
2.眼影盤  售價韓幣23,000元

espoir專屬彩妝師為您量身打造個人妝容(*需至官網提前預約)

#espoir 
@espoir_makeup

#nikedunk"
2450,2023-09-28 12:52:46,61,[],"今天妮妮老師開課，文末有申請正貨來砸，但我還是希望真正懂或需要的人再來領。 

乾媽是我的超級無敵有機愛牌!來自法國的Melvita 蜜威特，我多年來在非業配的影片中提過我很愛這品牌的一些產品。我實在講到爛了!!!!!!! 

這次周年慶有很漂亮的組合，完全屬於交朋友用，除了折扣再加上贈品成本真的就是賠本在賣，還不是送品牌的那種醜化妝包!!送超精美的一整組香檳桶哪招啦!!!! 

這次周年慶組合可愛炸裂!!!!!!!!!!我沒看過這種周年慶贈品的啦!!!! 

玫瑰堅果油水入門組!3000出頭把專櫃三罐正貨帶回家!!!!這組真的品牌是交朋友用的! 

NT.3,080 價值NT. 5,180  直接現省2100!!!!!!!! 

玫瑰花粹200ML(正貨) 

王者玫瑰凝水彈力精萃露 150ml (正貨) 

玫瑰摩洛哥堅果油(海洋版) 50ML (正貨) 

送 

粉紅香檳酒杯冰桶組(是質感很好的塑膠放心食用等級而且超可愛的芭比粉!!!我覺得超棒，因為拍攝時我摔了三次都完全沒事哈哈哈哈哈哈哈哈哈哈!~) 

還有好喝又超可愛的 

FENTIMANS 保加利亞玫瑰檸檬汽水 市價160元 

不認識的人我還是介紹後你再考慮，我這人賣東西最怕人家買回去不開心，所以一定要看完再決定。賺錢很辛苦的各位~~~組合的三個正貨都是很好的產品絕對沒有尬那種賣不掉的大便貨!! 

玫瑰摩洛哥堅果油(海洋版) 50ML (正貨) 

這罐就是我不管換到任何品牌的保養品，我一定都給他滴超多滴到我保養程序裡面(到化妝水或是精華都可隨便你) 

因為他就是東泉辣椒醬，不管加到什麼東西都會很好吃，這罐摩洛哥堅果油就是不管加到哪裡，都會讓保養品更好用!!!!! 

摩洛哥堅果油是植物油界裡面最最最最最好入門的一款好油，他會超有效讓皮膚細胞緊密排列，然後鎖住水分，讓皮膚是很嫩很保濕的狀態，讓皮膚呈現皮球的彈。 

擦什麼都靠北靠木很乾的，你他媽就是給我把這罐油灌到你臉上，我油田夏天可能4滴，冬天6滴，到北海道或美國就是一萬滴只差沒乾杯。(備註:好油不會讓皮膚長痘痘) 

至於大陸很紅的以油養敷的油敷法，我個人就是很用摩洛哥堅果油來操作喔。 

(我有出過yt影片) 

Melvita 王者玫瑰凝水彈力精萃露  新品我爆炸愛 

適合誰:全膚質，皮膚缺水的懶惰鬼!或喜歡成分嚴格有機，預算稍低但想嘗試專櫃品牌入門的人也超適合~ 

雖說他主要功能是保濕聽起來很boring，但他同時是<水向>跟<油向>兩種保濕一次做到!所以皮膚直接兩種保濕到~大概是水向八成油兩成，主要感覺是很水。 

但皮膚一定要基本保濕足夠才能談後續的一切，我之前因為太追求各種ㄏ一花的保養，有一陣子忘記好好基礎保濕，我真的足足吃藥吃了三個月......直到想起來要好好保濕，我猛用這，皮膚真的穩定超~~~~~~~~~~~~~~~~~~~~~~~~~~~多! 

整罐是透過一種很麻煩的<綠色微化科技>讓小分子的玫瑰果油均勻地飄在整瓶大馬士革玫瑰花水中，(備註:這科技不難，但卡在要符合有機的規範，很難) Melvita的玫瑰花水是直接第一道蒸餾後營養滿滿就拿來做產品喔!不是那種榨到後面都沒營養的才來賣，所以這罐裏面也會本來就有的玫瑰花瓣精油~~~ 

這罐質地真的超級特殊，很像大陸抖音上的一種街邊甜點，冰粉!!!!!介於固狀又液狀中間，到皮膚上才會完全化成液體，皮膚真的一秒水庫來了!!!!好彈好水，我就是一顆移動的大水球!!!!!! 

裡面還有小小的玫瑰果油微晶粒，玫瑰果油本來就是亮白用的，所以這樣等於同時幹兩件事!因為含有一絲絲精油跟冰粉的特殊質地，這罐拿來用儀器導入世!紀!舒!服!!!! 

當然如果你本來就有在用它們家的植物油，你要繼續混植物油也是完全OK，這種油跟精華的混和就是植物油進階玩家沒錯!!!! 

玫瑰花粹200ML(正貨) 

這也是講到爛了，Melvita很大成本的從玫瑰花初榨就把它拿去做成玫瑰花水，所以裡面才是真正滿滿的玫瑰營養， 

沒有加一些香精香料酒精，就是最原始的花水!!! 噴霧很細就是保濕調理，但!當你肌膚泛紅過敏開始牙起來的時候，請濕敷他!!會回穩!!!雷射過敏時最安心的存在，這也可以混摩洛哥堅果油來用喔! 

看完有興趣的人這兒去逛逛：https://bit.ly/45ejMfM
買東西真的可以趁週慶入手！

小小後記 

因為我的podcast有在播報國際新聞，所以大概全台沒幾個人注意的摩洛哥大地震新聞我也無人能講 ，我對這地方有不同情感，雖然沒去過，但因為我長年用 Melvita 摩洛哥堅果油，這幾個字我真的講到爛。剛好那天半夜跟他們公關講事情，我就說:好怕堅果油會大缺貨 

公關:怎麼了? 

我:摩洛哥大地震你快點找新聞!!!那是你第二家鄉好嗎!!!(但這類新聞在台灣本來就能見度很低) 

然後隔兩天Melvita法國總部也有發限動第一時間聲援遠在摩洛哥夥伴的堅果油供應商們 

摩洛哥加油好嗎!!!!!撐住!!!!大家手中這瓶堅果油顆顆都是摩洛哥婦女的心血，1991年就開始跟婦女們合作，用公平交易產出紮紮實實純天然的堅果油，總之就是Melvita跟摩洛哥的故事，小小感慨一下....."
11750,2023-09-25 13:32:06,111,['korea'],"時差發文 已經滾回台灣

在韓國出差時
客戶是住在韓國的台灣女生

其中一個交過多任韓國男友

我就訪問她怎麼認識，因為我想台灣應該一票女生笑想跟韓國人有戀曲。我真的為了大家而發問

一任是夜店，就不贅述，但韓國夜店，女生太醜是進不去的，大家自己評估哈哈哈哈。

一任是她跟朋友深夜等公車但沒車了，韓國男走過來說你們要去哪？弘大嗎我同方向那要不要一起分計程車錢

到了弘大，喔我朋放我鴿子，那要一起玩嗎？

（這是什麼搭訕教學哈哈哈，從此以後半夜男男女女都在公車站哈哈哈哈）

不過因為女主角住韓國，所以獻上下一個真實故事。

一個台灣女生她去韓國自助旅行，在路上問路，最後嫁給那個被問的韓國人🤣

以上都不是韓團美女或網美，都是跟我們一樣的凡人喔！

以上請自己參考，希望直男大隊不要抵達現場痛罵我🤣你們應該知道生活中總會有幾個直男，講到韓國就好像家裡被滅門世仇，彷彿美國日本此生就沒對我們不好過。

#korea"
1550,2023-09-24 12:30:00,150,"['小棕sos安瓶', '急救安瓶', '小棕瓶', 'no1修護精華', '雅詩蘭黛']","我前陣子去複習重裝潛水，因為要複習後才能真的下海。那複習的池子我想是它們忘了氯，就很綠哈哈哈哈哈哈阿傳說中的沼澤綠哈哈哈哈，我光看就想說:我死定了。 
 
果不其然我一下去複習完，一上來，臉馬上紅疹一堆….. 
 
 
我看著我都臭直男教練，完全沒擦防曬，這沼澤綠他下去也完沒事，皮膚很健康， 
我看他成天都下去，去完再去海底….. 
 
其實我真的覺得最好的皮膚保養方式就是:把人丟去很髒的地方活一陣子哈哈哈哈哈哈阿哈哈哈哈哈阿!你們不要覺得我唬爛! 
 
因為我最近看一個大陸YTer去非洲什麼水上貧民窟，大家的屎尿跟洗澡吃飯都同一條河，那河水是黑色哈哈哈哈阿不是綠色哈哈哈哈。 
 
我仔細觀察螢幕中所有非洲人，我看他們皮膚，我跟你說，滿好的哈哈哈也沒爛哈哈哈哈阿。 
 
但在我正式把自己丟到黑河去過一陣子生活之前，我還是只能乖乖哭著回家趕快急救我這沒用的皮膚。我當時真的收到今天乾媽，就直接測試 
 
我到家後趕快吃皮膚科常備藥後，搭配使用雅詩蘭黛特潤超導舒敏奇肌安瓶 ，又稱作小棕SOS安瓶
 
這罐是小棕SOS安瓶，跟小棕甁概念很不一樣，屬於急救型的精華 
 
適合誰:嬌貴皮膚型，皮膚屏障偏弱的，很容易小泛紅/小疹子/微脫皮感，官方說醫美術後也可以~ 
 
這罐有高濃度比菲德氏益生菌，給皮膚吃好菌來穩定皮膚，還有全能舒緩酵母蛋白舒緩各種敏感提升肌膚屏障，再來是小棕甁也有的專利極效修護三胜肽，把修護力拉高。 
 
我那天潛水泡了沼澤綠水，跟曬大太陽，又下海，皮膚嬌嫩如我就是馬上紅疹，當晚到家擦之後我隔天好轉不少，雖說我是有搭配吃藥，但速度上有加快好轉，這罐對於急救是很可以期待的!(但還是要說大爛特爛請務必看皮膚科喔)後來我就繼續用了三個禮拜這樣。但如果是比較沒事的時候用可能感受就是屬於<現在皮膚很穩定>這樣，如果要變年輕跟柔嫩那是要小棕甁喔! 
 
 
同時還可以搭配使用雅詩蘭黛小棕甁 
 
適合誰:想抗老的任何人 
 
這真的是大概走到哪大家都說好用，我前後用了大概有七年，皮膚細胞排列組合會有很明確被用牌尺牌過的那種整齊!!!!!!你看看代言人潤娥潤不潤!!!!! 
 
皮膚細胞整齊所以會展現出柔嫩跟細緻、更彈潤，這就是小棕甁專利的極效修護三胜肽再作用，想要跟潤娥一樣潤的自己可以考量週年慶~ 
 
使用上可以先用小棕SOS安瓶急救後，再擦小棕甁。 
 
但如果你一天用一個輪流我覺得也OK的~ 

想要體驗看看的婊弟妹們，記得到櫃上體驗小棕瓶與新品SOS安瓶！！

@esteelaudertw
#小棕SOS安瓶 #急救安瓶 #小棕瓶 #NO1修護精華 #雅詩蘭黛"
7089,2023-09-23 13:05:03,68,"['souel', 'korea', '韓國', '韓國必買']","到韓國出差工作，第一天吃了超辣的湯好好吃好好吃，我以為我可以，但，我不可以。

之後，我開始胃各種痛，我的胃有一座火山爆發。沒那個屁股不要喝那碗韓國辣湯。

半夜，直接地球毀滅，拉到下地獄，隔天也下地獄!!我成為了冤魂，死在自己的賽裡面。

但好險不是在塞車的時候想勞賽，我真的平日有捐錢累積陰德，不然真的直接跳漢江！幹，這種胃痛最可怕的是，以為只是胃痛不是要勞賽，但居然也是要勞！完全無法預測何時要開始勞賽！

趁空檔之餘，客戶人很好的帶我們逛最潮的店❤，人爆炸多Jennie的聯名香水等等，都是時髦人士必買。我看兩眼說嗯嗯很美欸，但什麼都沒買，我覺得我家真的東西太多了，而且我懶了我想坐下。

結果到了這家小花的店 @wigglewiggle.official ，爆買一堆可愛垃圾哈哈哈哈哈哈，從可愛洗碗海綿到可愛浴室拖鞋到放牙刷的無聊架子，一樓逛到四樓完全沒抱怨，發揮可愛垃圾女王的實力哈哈哈哈哈哈哈哈哈

包 @topologie.official 
鞋 聯名  @annstarkol

#souel 
#korea
#韓國 
#韓國必買"
2518,2023-09-22 12:41:45,34,"['蘭蔻', '蘭蔻週年慶', '快樂atm提領你的快樂多巴胺', '小黑瓶', '極光水']","請留言我是最正的阿姨哈哈哈哈哈

一年一度花錢最理直氣壯的日子來了!荷包很緊又想愛漂亮的請自己閱讀!!!!

你如果有在愛蘭蔻的，兩大台柱商品週年慶不會讓你失望!!!!

小黑瓶跟極光水在週年慶首一日推出阿湯哥跳傘方式跳傘折扣!!!!!!!!!!如果小資的真的一定要在首一搶!!文章後面有整理好了!!!

而且蘭蔻還超夢幻的打造一台可愛到多巴胺原地炸裂的<快樂ATM>，我想是看大家都過得太辛苦了!!不然根本也不用再多做這些。我們國民好需要多巴胺啊啊啊啊~
今年週年慶的首四日，在全台限定櫃點，不管消費多少，就可以去這台夢幻ATM領一次快樂多巴胺提款卡，看你可以拿到什麼快樂小禮物，最大獎還是$14,500的頂級絕對完美保養系列正貨!!!!夠不夠HAPPY!!!!!!!光這台機器就超值得拍照啦可愛死了!!!!!

那介紹一下這次首一的兩組跳傘等級折數的組合，

●超未來肌因賦活露 小黑瓶 <首一才有喔!!!!!!>
買 超未來肌因賦活露 50ml (正貨)
送 超未來肌因賦活露 7mlx7+1ml( (ㄟ數學很好幫你算好這樣是50ml)

這樣意義上就是買一送一!!!!!!然後週年慶還打9折!!!!!!邊保養嘴角邊笑到耳朵去!!!!直接抹到脖子都不心疼!!!!!!!跳傘程度的折扣!!!!
多巴胺用火山爆發方式爆發!!!!!! 
價值8,760元  首一只要3,942元 
你省下的一大半就看你要多買零粉感啊還是想上樓買衣服包包都好!!!爽到爆炸!

小黑瓶是給皮膚吃好的菌種，獨家2大酵母菌+5大益生質，來維持臉上的微生態平衡
我在這裡岔題一下，好菌種真的對身體超重要，我自從吃了益生菌後我解決了我困擾10幾年的便秘!我現在成為趨近直男的暢快頻率~~~有一次在路上還直奔廟的廁所(結果變成大家猛問我什麼益生菌，我會被乾媽揍)
臉也是一樣，臉上菌種一失衡就會比較容易各種皮膚發瘋啦!!!所以補好菌就比較不會乾燥粗皮/變老/油水亂七八糟/不穩定，小黑瓶的好菌就是讓皮膚更穩定跟堅強!我自己用了這麼多年，我對穩定非常非常非常有感，我說過超多次我只要下去基隆河衝浪我臉上來就是馬上長很多顆粒，粗粗的，但擦小黑瓶三天後又回到原本應有的小貴婦。

但這太賠錢了所以真的數量有限，是只有第一天才有的組合喔! 手速夠快才有的尊榮!
也不可列入滿額贈送
●NO.1 極光水搶購組<首一才有喔!!!!!!>
買 超極光活粹晶露150ml (正貨)
送 超極光活粹晶露50ml+10mlx5 (就是送100ml!!!!)
也是送超過一半了非常誇張，有夠快樂，多巴胺直接狂噴哈哈哈哈哈哈哈哈!
價值6,300元  首一只要3,402元 

極光水就是如同它的命名一樣，用了臉上有極光! 97%激光酵素複合精華搭配3%天然植萃精油!最適合臉粗油暗的，一些小粉刺的也超適合，直接皮膚從打籃球又吃雞排配珍奶也不保養的粉刺國中臭男生，變成韓劇異能的前五集那女高中生!my god 她又透又亮!!!!!!!!!
 
但這一樣讓乾媽太賠錢了所以真的數量有限，是只有第一天才有的組合喔!

記得這些快樂ATM實體櫃點，週慶開始就衝去提領你的快樂!!!! 多巴胺不嫌多!!!!!
(限定櫃點：新光三越台中店、遠東SOGO百貨台北店、高雄巨蛋、遠東SOGO中壢店、遠東SOGO 巨城Big City、板橋大遠百 ( Mega City ) 、新光三越百貨南京店、遠東百貨台中店、台中中友百貨、統一時代百貨高雄店、新光三越台南西門店、新光三越信義店A8、新光三越信義店A11、遠東SOGO 復興館、新光三越百貨站前店，各櫃時間以品牌公告為準。)
蘭蔻官網當然也有快樂ATM可以玩啦!

#蘭蔻 #蘭蔻週年慶 #快樂ATM提領你的快樂多巴胺 #小黑瓶 #極光水"
6394,2023-09-21 13:46:39,55,"['scubadiving', 'outdoors']","自從 @orlando_1218  跟我說什麼誰在海底勞賽的故事，那人的屎不停的從防寒衣脖子那裡飄出來，我聽完ptsd

導致我現在去潛水前完全都不敢吃東西，只敢早上喝一杯豆漿哈哈哈哈哈哈哈哈哈

我整個下午潛水後到傍晚，真的都餓到懷疑自己已經臉頰凹陷哈哈哈哈哈哈哈哈哈

欸我最近生活中遇到一些女生，她們一直覺得周遭一票男生喜歡她們，什麼哪個男的一直找她，她還很為難的要擋。

但我仔細一聽，幹，客戶催檔案而已！！！！不要誤會客戶！！！客戶有夠倒楣！！！！！

這些花痴真的不能去潛水

因為潛水教練在水底多次牽著我的手，超級關心我

哎呀是不是愛上我啊～

你娘勒才不是，教練只是怕我被洋流沖走死掉他們會倒楣好嗎！！！！

（推52龍洞，非常照顧學員）

#scubadiving
#outdoors"
